surah_number,ayah_number,language_code,text_hq
72,6,standard,"Wa annahoo kaana rijaalum minal insi ya'oozoona bi rijaalim minal jinni fa zaadoohum rahaqa"
72,7,standard,"Wa annahum zannoo kamaa zanantum al lany yab'asal laahu 'ahada"
72,8,standard,"Wa annaa lamasnas samaaa'a fa wajadnaahaa muli'at harasan shadeedanw wa shuhuba"
72,9,standard,"Wa annaa kunnaa naq'udu minhaa maqaa'ida lis'sam'i famany yastami'il 'aana yajid lahoo shihaabar rasada"
72,10,standard,"Wa annaa laa nadreee asharrun ureeda biman fil ardi 'am 'araada bihim rabbuhum rashada"
72,11,standard,"Wa annaa minnas saalihoona wa minnaa doona zaalika kunnaa taraaa'iqa qidada"
72,12,standard,"Wa annaa zanan naaa al lan nu'jizal laaha fil ardi wa lan nu'jizahoo haraba"
72,13,standard,"Wa annaa lammaa sami'nal hudaaa aamannaa bihee famany yu'min bi rabbihee falaa yakhaafu bakhsanw wa laa rahaqa"
72,14,standard,"Wa annaa minnal muslimoona wa minnal qaasitoona faman aslama fa ulaaa'ika taharraw rashada"
72,15,standard,"Wa ammal qaasitoona fa kaanoo li jahannama hataba"
72,16,standard,"Wa alla wis taqaamoo 'alat tareeqati la asqaynaahum maa'an ghadaqa"
72,17,standard,"Linaftinahum feeh; wa many yu'rid 'an zikri rabbihee yasluk hu 'azaaban sa'ada"
72,18,standard,"Wa annal masaajida lil laahi falaa tad'oo ma'al laahi 'ahada"
72,19,standard,"Wa annahoo lammaa qaama 'abdul laahi yad'oohu kaadoo yakoonoona 'alaihi libada"
72,20,standard,"Qul innamaaa ad'oo rabbee wa laaa ushriku biheee 'ahada"
72,21,standard,"Qul innee laaa amliku lakum darranw wa laa rashada"
72,22,standard,"Qul innee lany yujeeranee minal laahi 'ahadunw, wa lan ajida min doonihee multahada"
72,23,standard,"Illaa balaagham minal laahi wa risaalaatih; wa many ya'sil laaha wa rasoolahoo fa inna lahoo naara jahannama khaalideena feehaaa 'abada"
72,24,standard,"Hattaaa izaa ra aw maa yoo'adoona fasaya'lamoona man ad'afu naasiranw wa aqallu 'adada"
72,25,standard,"Qul in adreee a qareebum maa too'adoona am yaj'alu lahoo rabbeee 'amada"
72,26,standard,"'Aalimul ghaibi falaa yuzhiru alaa ghaibiheee 'ahada"
72,27,standard,"Illaa manir tadaa mir rasoolin fa innahoo yasluku min baini yadaihi wa min khalfihee rasada"
72,28,standard,"Liya'lama an qad ablaghoo risaalaati rabbihim wa ahaata bi maa ladaihim wa ahsaa kulla shai'in 'adada"
73,1,standard,"Ya aiyuhal muzzammil"
73,2,standard,"Qumil laila illaa qaleelaa"
73,3,standard,"Nisfahooo awinqus minhu qaleelaa"
73,4,standard,"Aw zid 'alaihi wa rattilil Qur'aana tarteela"
73,5,standard,"Innaa sanulqee 'alaika qawlan saqeelaa"
73,6,standard,"Inna naashi'atal laili hiya ashadddu wat anw wa aqwamu qeelaa"
73,7,standard,"Inna laka fin nahaari sabhan taweelaa"
73,8,standard,"Wazkuris ma rabbika wa tabattal ilaihi tabteelaa"
73,9,standard,"Rabbul mashriqi wal maghriibi laaa ilaaha illaa Huwa fattakhizhu wakeelaa"
73,10,standard,"Wasbir 'alaa maa yaqoo loona wahjurhum hajran jameelaa"
73,11,standard,"Wa zarnee walmukaz zibeena ulin na'mati wa mahhilhum qaleelaa"
73,12,standard,"Inna ladainaaa ankaalanw wa jaheemaa"
73,13,standard,"Wa ta'aaman zaa ghussa tinw wa'azaaban aleemaa"
73,14,standard,"Yawma tarjuful ardu waljibaalu wa kaanatil jibaalu kaseebam maheelaa"
73,15,standard,"Innaa arsalnaaa ilaikum rasoolan shaahidan 'aleykum kamaaa arsalnaaa ilaa Fir'awna rasoolaa"
73,16,standard,"Fa'asaa Fir'awnur Rasoola fa akhaznaahu akhzanw wabeelaa"
73,17,standard,"Fakaifa tattaqoona in kafartum yawmany yaj'alul wildaana sheeba"
73,18,standard,"Assamaaa'u munfatirum bih; kaana wa'duhoo maf'oola"
73,19,standard,"Inna haazihee tazkira; fa man shaaa'at takhaza ilaa Rabbihee sabeelaa"
73,20,standard,"Inna Rabbaka ya'lamu annaka taqoomu adnaa min sulusa yil laili wa nisfahoo wa sulusahoo wa taaa'ifatum minal lazeena ma'ak; wal laahu yuqaddirul laila wanna haar; 'alima al lan tuhsoohu fataaba  'alaikum faqra'oo maa tayassara minal quraan; 'alima an sa yakoonu minkum mardaa wa aakharoona yadriboona fil ardi yabtaghoona min fadlil laahi wa aakharoona yuqaatiloona fee sabeelil laahi faqra'oo ma tayassara minhu wa aqeemus salaata wa aatuz zakaata wa aqridul laaha qardan hasanaa; wa maa tuqaddimoo li anfusikum min khairin tajidoohu 'indal laahi huwa khayranw wa a'zama ajraa; wastaghfirul laahaa innal laaha ghafoorur raheem."
74,1,standard,"Yaaa ayyuhal muddassir"
74,2,standard,"Qum fa anzir"
74,3,standard,"Wa rabbaka fakabbir"
74,4,standard,"Wa siyaabaka fatahhir"
74,5,standard,"Warrujza fahjur"
74,6,standard,"Wa laa tamnun tastaksir"
74,7,standard,"Wa li Rabbika fasbir"
74,8,standard,"Fa izaa nuqira fin naaqoor"
74,9,standard,"Fazaalika yawma 'iziny yawmun 'aseer"
74,10,standard,"'Alal kaafireena ghairu yaseer"
74,11,standard,"Zarnee wa man khalaqtu waheedaa"
74,12,standard,"Wa ja'altu lahoo maalam mamdoodaa"
74,13,standard,"Wa baneena shuhoodaa"
74,14,standard,"Wa mahhattu lahoo tamheeda"
74,15,standard,"Summa yat ma'u an azeed"
74,16,standard,"Kallaaa innahoo kaana li Aayaatinaa 'aneedaa"
74,17,standard,"Sa urhiquhoo sa'oodaa"
74,18,standard,"Innahoo fakkara wa qaddar"
74,19,standard,"Faqutila kayfa qaddar"
74,20,standard,"Summa qutila kaifa qaddar"
74,21,standard,"Summa nazar"
74,22,standard,"Summa 'abasa wa basar"
74,23,standard,"Summaa adbara wastakbar"
74,24,standard,"Faqaala in haazaaa illaa sihruny yu'sar"
74,25,standard,"In haazaaa illaa qawlul bashar"
74,26,standard,"Sa usleehi saqar"
74,27,standard,"Wa maaa adraaka maa saqar"
74,28,standard,"Laa tubqee wa laa tazar"
74,29,standard,"Lawwaahatul lilbashar"
74,30,standard,"'Alaihaa tis'ata 'ashar"
74,31,standard,"Wa maaja'alnaaa As-haaban naari illaa malaaa 'ikatanw wa maa ja'alnaa 'iddatahum illaa fitnatal lillazeena kafaroo liyastaiqinal lazeena ootul kitaaba wa yazdaadal lazeena aamanooo eemaananw wa laa yartaabal lazeena ootul kitaaba walmu'minoona wa liyaqoolal lazeena fee quloo bihim maradunw walkaafiroona maazaaa araadal laahu bihaazaa masalaa; kazaalika yudillul laahu mai yashaaa'u wa yahdee mai yashaaa'; wa maa ya'lamu junooda rabbika illaa hoo; wa maa hiya illaa zikraa lil bashar"
74,32,standard,"Kallaa walqamar"
74,33,standard,"Wallaili id adbar"
74,34,standard,"Wassub hi izaaa asfar"
74,35,standard,"Innahaa la ihdal kubar"
74,36,standard,"Nazeeral lilbashar"
74,37,standard,"Liman shaaa'a minkum any yataqaddama aw yata akhkhar"
74,38,standard,"Kullu nafsim bima kasabat raheenah"
74,39,standard,"Illaaa as haabal yameen"
74,40,standard,"Fee jannaatiny yata saaa'aloon"
74,41,standard,"'Anil mujrimeen"
74,42,standard,"Maa salakakum fee saqar"
74,43,standard,"Qaaloo lam naku minal musalleen"
74,44,standard,"Wa lam naku nut'imul miskeen"
74,45,standard,"Wa kunnaa nakhoodu ma'al khaaa'ideen"
74,46,standard,"Wa kunnaa nukazzibu bi yawmid Deen"
74,47,standard,"Hattaaa ataanal yaqeen"
74,48,standard,"Famaa tanfa'uhum shafaa'atush shaafi'een"
74,49,standard,"Famaa lahum 'anittazkirati mu'rideen"
74,50,standard,"Ka annahum humurum mustanfirah"
74,51,standard,"Farrat min qaswarah"
74,52,standard,"Bal yureedu kullum ri'im minhum any yu'taa suhufam munashsharah"
74,53,standard,"Kallaa bal laa yakhaafoonal aakhirah"
74,54,standard,"Kallaaa innahoo tazkirah"
74,55,standard,"Fa man shaaa'a zakarah"
74,56,standard,"Wa maa yazkuroona illaaa any yashaaa'al laah; Huwa ahlut taqwaa wa ahlul maghfirah"
75,1,standard,"Laaa uqsimu bi yawmil qiyaamah"
75,2,standard,"Wa laaa uqsimu bin nafsil lawwaamah"
75,3,standard,"Ayahsabul insaanu al lan najm'a 'izaamah"
75,4,standard,"Balaa qaadireena 'alaaa an nusawwiya banaanah"
75,5,standard,"Bal yureedul insaanu liyafjura amaamah"
75,6,standard,"Yas'alu ayyyaana yawmul qiyaamah"
75,7,standard,"Fa izaa bariqal basar"
75,8,standard,"Wa khasafal qamar"
75,9,standard,"Wa jumi'ash shamsu wal qamar"
75,10,standard,"Yaqoolul insaanu yaw ma 'izin aynal mafarr"
75,11,standard,"Kallaa laa wazar"
75,12,standard,"Ilaa rabbika yawma 'izinil mustaqarr"
75,13,standard,"Yunabba 'ul insaanu yawma 'izim bimaa qaddama wa akhkhar"
75,14,standard,"Balil insaanu 'alaa nafsihee baseerah"
75,15,standard,"Wa law alqaa ma'aazeerah"
75,16,standard,"Laa tuharrik bihee lisaa naka lita'jala bih"
75,17,standard,"Inna 'alainaa jam'ahoo wa qur aanah"
75,18,standard,"Fa izaa Qur'anahu fattabi' qur aanah"
75,19,standard,"Summa inna 'alainaa bayaanah"
75,20,standard,"Kallaa bal tuhibboonal 'aajilah"
75,21,standard,"Wa tazaroonal Aakhirah"
75,22,standard,"Wujoohuny yawma 'izin naadirah"
75,23,standard,"Ilaa rabbihaa naazirah"
75,24,standard,"Wa wujoohuny yawma 'izim baasirah"
75,25,standard,"Tazunnu any yuf'ala bihaa faaqirah"
75,26,standard,"Kallaaa izaa balaghatit taraaqee"
75,27,standard,"Wa qeela man raaq"
75,28,standard,"Wa zanna annahul firaaq"
75,29,standard,"Waltaffatis saaqu bissaaq"
75,30,standard,"Ilaa rabbika yawma'izinil masaaq"
75,31,standard,"Falaa saddaqa wa laa sallaa"
75,32,standard,"Wa laakin kazzaba wa tawalla"
75,33,standard,"Summa zahaba ilaaa ahlihee yatamatta"
75,34,standard,"Awlaa laka fa awlaa"
75,35,standard,"Summa awlaa laka fa awla"
75,36,standard,"Ayahsabul insaanu ai yutraka sudaa"
75,37,standard,"Alam yaku nutfatam mim maniyyiny yumnaa"
75,38,standard,"Summa kaana 'alaqatan fakhalaqa fasawwaa"
75,39,standard,"Faja'ala minhuz zawjayniz zakara wal unsaa"
75,40,standard,"Alaisa zaalika biqaadirin 'alaaa any yuhyiyal mawtaa"
76,1,standard,"Hal ataa 'alal insaani heenum minad dahri lam yakun shai'am mazkooraa"
76,2,standard,"Innaa khalaqnal insaana min nutfatin amshaajin nabta leehi faja'alnaahu samee'am baseeraa"
76,3,standard,"Innaa hadainaahus sabeela immaa shaakiranw wa immaa kafoora"
76,4,standard,"Innaaa a'tadnaa lilkaa fireena salaasila wa aghlaalanw wa sa'eeraa"
76,5,standard,"Innal abraara yashra boona min kaasin kaana mizaa juhaa kaafooraa"
76,6,standard,"'Aynany yashrabu bihaa 'ibaadul laahi yufajjiroonahaa tafjeeraa"
76,7,standard,"Yoofoona binnazri wa yakhaafoona yawman kaana sharruhoo mustateeraa"
76,8,standard,"Wa yut''imoonat ta'aama 'alaa hubbihee miskeenanw wa yateemanw wa aseeraa"
76,9,standard,"Innaamaa nut'imukum li wajhil laahi laa nureedu minkum jazaaa'anw wa laa shukooraa"
76,10,standard,"Innaa nakhaafu mir Rabbinna Yawman 'aboosan qamtareeraa"
76,11,standard,"Fa waqaahumul laahu sharra zaalikal yawmi wa laqqaahum nadratanw wa surooraa"
76,12,standard,"Wa jazaahum bimaa sabaroo jannatanw wa hareeraa"
76,13,standard,"Muttaki'eena feeha 'alal araaa 'iki laa yarawna feehaa shamsanw wa laa zamhareeraa"
76,14,standard,"Wa daaniyatan 'alaihim zilaaluhaa wa zullilat qutoofu haa tazleela"
76,15,standard,"Wa yutaafu 'alaihim bi aaniyatim min fiddatinw wa akwaabin kaanat qawaareeraa"
76,16,standard,"Qawaareera min fiddatin qaddaroohaa taqdeeraa"
76,17,standard,"Wa yuskawna feehaa ka'asan kaana mizaajuhaa zanjabeelaa"
76,18,standard,"'Aynan feeha tusammaa salsabeelaa"
76,19,standard,"Wa yatoofu 'alaihim wildaanum mukhalladoona izaa ra aytahum hasibtahum lu'lu 'am mansoora"
76,20,standard,"Wa izaa ra ayta samma ra ayta na'eemanw wa mulkan kabeera"
76,21,standard,"'Aaliyahum siyaabu sundusin khudrunw wa istabraq, wa hullooo asaawira min fiddatinw wa saqaahum Rabbuhum sharaaban tahooraa"
76,22,standard,"Innaa haazaa kaana lakum jazaa 'anw wa kaana sa'yukum mashkooraa"
76,23,standard,"Innaa nahnu nazzalnaa 'alaikal quraana tanzeelaa"
76,24,standard,"Fasbir lihukmi Rabbika wa laa tuti' minhum aasiman aw kafooraa"
76,25,standard,"Wazkuris ma Rabbika bukratanw wa aseelaa"
76,26,standard,"Wa minal laili fasjud lahoo wa sabbihhu lailan taweelaa"
76,27,standard,"Inna haaa'ulaa'i yuhibboona 'aajilata wa yazaroona waraaa'ahum yawman saqeelaa"
76,28,standard,"Nahnu khalaqnaahum wa shadadnaaa asrahum wa izaa shi'naa baddalnaaa amsaala hum tabdeelaa"
76,29,standard,"Inna haazihee tazkiratun fa man shaaa'at takhaza ilaa rabbihee sabeela"
76,30,standard,"Wa maa tashaaa'oona illaa anyyashaaa'al laah; innal laahaa kaana'Aleeman Hakeema"
76,31,standard,"Yudkhilu mai yashaaa'u fee rahmatih; wazzaalimeena a'adda lahum 'azaaban aleemaa"
77,1,standard,"Wal mursalaati'urfaa"
77,2,standard,"Fal'aasifaati 'asfaa"
77,3,standard,"Wannaashiraati nashraa"
77,4,standard,"Falfaariqaati farqaa"
77,5,standard,"Falmulqiyaati zikra"
77,6,standard,"'Uzran aw nuzraa"
77,7,standard,"Innamaa too'adoona lawaaqi'"
77,8,standard,"Fa izam nujoomu tumisat"
77,9,standard,"Wa izas samaaa'u furijat"
77,10,standard,"Wa izal jibaalu nusifat"
77,11,standard,"Wa izar Rusulu uqqitat"
77,12,standard,"Li ayyi yawmin ujjilat"
77,13,standard,"Li yawmil Fasl"
77,14,standard,"Wa maaa adraaka maa yawmul fasl"
77,15,standard,"Wailuny yawma 'izillilmukazzibeen"
77,16,standard,"Alam nuhlikil awwaleen"
77,17,standard,"Summa nutbi'uhumul aakhireen"
77,18,standard,"Kazzalika naf'alu bilmujrimeen"
77,19,standard,"Wailunw yawma 'izil lil mukazzibeen"
77,20,standard,"Alam nakhlukkum mimmaaa'im maheen"
77,21,standard,"Faja'alnaahu fee qaraarim makeen"
77,22,standard,"Illaa qadrim ma'loom"
77,23,standard,"Faqadarnaa fani'mal qaadiroon"
77,24,standard,"Wailuny yawma 'izil lilmukazzibeen"
77,25,standard,"Alam naj'alil arda kifaataa"
77,26,standard,"Ahyaaa'anw wa amwaataa"
77,27,standard,"Wa ja'alnaa feehaa rawaasiya shaamikhaatinw wa asqainaakum maaa'an furaataa"
77,28,standard,"Wailuny yawma 'izil lilmukazzibeen"
77,29,standard,"Intaliqooo ilaa maa kuntum bihee tukazziboon"
77,30,standard,"Intaliqooo ilaa zillin zee salaasi shu'ab"
77,31,standard,"Laa zaleelinw wa laa yughnee minal lahab"
77,32,standard,"Innahaa tarmee bishararin kalqasr"
77,33,standard,"Ka annahoo jimaalatun sufr"
77,34,standard,"Wailuny yawma 'izil lilmukazibeen"
77,35,standard,"Haazaa yawmu laa yantiqoon"
77,36,standard,"Wa laa yu'zanu lahum fa ya'taziroon"
77,37,standard,"Wailunw yawma 'izil lilmukazzibeen"
77,38,standard,"Haaza yawmul fasli jama 'naakum wal awwaleen"
77,39,standard,"Fa in kaana lakum kaidun fakeedoon"
77,40,standard,"Wailuny yawma'izil lilmukazzibeen"
77,41,standard,"Innal muttaqeena fee zilaalinw wa 'uyoon"
77,42,standard,"Wa fawaakiha mimmaa yashtahoon"
77,43,standard,"Kuloo washraboo haneee 'am bimaa kuntum ta'maloon"
77,44,standard,"Innaa kazaalika najzil muhsineen"
77,45,standard,"Wailuny yawma 'izil lil mukazzibeen"
77,46,standard,"Kuloo wa tamatta'oo qaleelan innakum mujrimoon"
77,47,standard,"Wailunny yawma 'izil lilmukazzibeen"
77,48,standard,"Wa izaa qeela lahumur ka'oo laa yarka'oon"
77,49,standard,"Wailunny yawma 'izil lilmukazzibeen"
77,50,standard,"Fabi ayyi hadeesim ba'dahoo yu'minoon (End Juz 29)"
78,1,standard,"'Amma Yatasaa-aloon"
78,2,standard,"'Anin-nabaa-il 'azeem"
78,3,standard,"Allazi hum feehi mukh talifoon"
78,4,standard,"Kallaa sa y'alamoon"
78,5,standard,"Thumma kallaa sa y'alamoon"
78,6,standard,"Alam naj'alil arda mihaa da"
78,7,standard,"Wal jibaala au taada"
78,8,standard,"Wa khalaq naakum azwaaja"
78,9,standard,"Waja'alna naumakum subata"
78,10,standard,"Waja'alnal laila libasa"
78,11,standard,"Waja'alnan nahara ma 'aasha"
78,12,standard,"Wa banaina fauqakum sab 'an shi daada"
78,13,standard,"Waja'alna siraajaw wah haaja"
78,14,standard,"Wa anzalna minal m'usiraati maa-an thaj-jaaja"
78,15,standard,"Linukh rija bihee habbaw wana baata"
78,16,standard,"Wa jan naatin alfafa"
78,17,standard,"Inna yaumal-fasli kana meeqaata"
78,18,standard,"Yauma yun fakhu fis-soori fataa' toona afwaaja"
78,19,standard,"Wa futiha tis samaa-u fakaanat abwaaba"
78,20,standard,"Wa suyyi raatil jibaalu fa kaanat saraaba"
78,21,standard,"Inna jahan nama kaanat mirsaada"
78,22,standard,"Lit taa gheena ma aaba"
78,23,standard,"Laa bitheena feehaa ahqaaba"
78,24,standard,"Laa ya zooqoona feeha bar daw walaa sharaaba"
78,25,standard,"Illa hamee maw-wa ghas saaqa"
78,26,standard,"Jazaa-aw wi faaqa"
78,27,standard,"Innahum kaanu laa yarjoona hisaaba"
78,28,standard,"Wa kazzabu bi aayaa tina kizzaba"
78,29,standard,"Wa kulla shai-in ahsai naahu kitaa ba"
78,30,standard,"Fa zooqoo falan-nazee dakum ill-laa azaaba"
78,31,standard,"Inna lil mutta qeena mafaaza"
78,32,standard,"Hadaa-iqa wa a'anaa ba"
78,33,standard,"Wa kaawa 'iba at raaba"
78,34,standard,"Wa ka'san di haaqa"
78,35,standard,"Laa yasma'oona fiha lagh waw walaa kizzaba"
78,36,standard,"Jazaa-am mir-rabbika ataa-an hisaaba"
78,37,standard,"Rabbis samaa waati wal ardi wa maa baina humar rahmaani laa yam likoona minhu khitaaba"
78,38,standard,"Yauma yaqoo mur roohu wal malaa-ikatu saf-fal laa yatakallamoona ill-laa man azina lahur rahmaanu wa qaala sawaaba"
78,39,standard,"Zaalikal yaumul haqqu faman shaa-at ta khaaza ill-laa rabbihi ma-aaba"
78,40,standard,"In naa anzar naakum azaaban qareebaiy-yauma yan zurul marr-u maa qaddamat yadaahu wa ya qoolul-kaafiru yaa lai tanee kuntu turaaba"
79,1,standard,"Wan naazi 'aati gharqa"
79,2,standard,"Wan naa shi taati nashta"
79,3,standard,"Wass saabi-haati sabha"
79,4,standard,"Fass saabi qaati sabqa"
79,5,standard,"Fal mu dab-bi raati amra"
79,6,standard,"Yawma tarjufur raajifa"
79,7,standard,"Tatba'u har raadifa"
79,8,standard,"Quloobuny-yau maaiziw-waaji-fa"
79,9,standard,"Absaa ruhaa khashi'ah"
79,10,standard,"Ya qoo loona a-inna lamar doo doona fil haafirah"
79,11,standard,"Aizaa kunna 'izaa man-nakhirah"
79,12,standard,"Qaalu tilka izan karratun khaasirah."
79,13,standard,"Fa inna ma hiya zajratuw-waahida"
79,14,standard,"Faizaa hum biss saahirah"
79,15,standard,"Hal ataaka hadeethu Musaa"
79,16,standard,"Iz nadaahu rabbuhu bil waadil-muqad dasi tuwa"
79,17,standard,"Izhab ilaa fir'auna innahu taghaa."
79,18,standard,"Faqul hal laka ilaa-an tazakka."
79,19,standard,"Wa ahdi yaka ila rabbika fatakh sha"
79,20,standard,"Fa araahul-aayatal kubra."
79,21,standard,"Fa kazzaba wa asaa."
79,22,standard,"Thumma adbara yas'aa."
79,23,standard,"Fa hashara fanada."
79,24,standard,"Faqala ana rabbu kumul-a'laa."
79,25,standard,"Fa-akha zahul laahu nakalal aakhirati wal-oola."
79,26,standard,"Inna fee zaalika la'ibratal limaiy-yaksha"
79,27,standard,"A-antum a shaddu khalqan amis samaa-u banaaha."
79,28,standard,"Raf'a sam kaha fasaw waaha"
79,29,standard,"Wa aghtasha lailaha wa akhraja duhaaha."
79,30,standard,"Wal arda b'ada zaalika dahaaha."
79,31,standard,"Akhraja minha maa-aha wa mar 'aaha."
79,32,standard,"Wal jibala arsaaha."
79,33,standard,"Mataa'al lakum wali an 'aamikum."
79,34,standard,"Fa-izaa jaaa'atit taaam matul kubraa."
79,35,standard,"Yauma Yata zakkarul insaanu ma sa'aa."
79,36,standard,"Wa burrizatil-jaheemu limany-yaraa."
79,37,standard,"Fa ammaa man taghaa."
79,38,standard,"Wa aasaral hayaatad dunyaa"
79,39,standard,"Fa innal jaheema hiyal maawaa."
79,40,standard,"Wa ammaa man khaafa maqaama Rabbihee wa nahan nafsa 'anil hawaa"
79,41,standard,"Fa innal jannata hiyal ma'waa"
79,42,standard,"Yas'aloonaka 'anis saa'ati ayyaana mursaahaa"
79,43,standard,"Feema anta min zikraahaa"
79,44,standard,"Ilaa Rabbika muntahaa haa"
79,45,standard,"Innamaaa anta munziru maiy yakhshaahaa"
79,46,standard,"Ka annahum Yawma yarawnahaa lam yalbasooo illaa 'ashiyyatan aw duhaahaa"
80,1,standard,"'Abasa wa tawallaa."
80,2,standard,"An jaa-ahul 'a-maa"
80,3,standard,"Wa maa yudreeka la'allahu yaz zakkaa."
80,4,standard,"Aw yazzakkaru fatanfa 'ahuz zikraa."
80,5,standard,"Amma manis taghnaa"
80,6,standard,"Fa-anta lahu tasaddaa"
80,7,standard,"Wa ma 'alaika allaa yaz zakka."
80,8,standard,"Wa amma man jaa-aka yas'a"
80,9,standard,"Wahuwa yakhshaa,"
80,10,standard,"Fa-anta 'anhu talah haa."
80,11,standard,"Kalla innaha tazkirah"
80,12,standard,"Faman shaa a zakarah"
80,13,standard,"Fi suhufim mukar rama,"
80,14,standard,"Marfoo'atim mutah hara,"
80,15,standard,"Bi'aidee safara"
80,16,standard,"Kiraamim bararah."
80,17,standard,"Qutilal-insanu maa akfarah."
80,18,standard,"Min aiyyi shai-in Khalaq"
80,19,standard,"Min nutfatin khalaqahoo faqaddarah."
80,20,standard,"Thummas sabeela yas-sarah"
80,21,standard,"Thumma amatahu fa-aqbarah"
80,22,standard,"Thumma iza shaa-a ansharah"
80,23,standard,"Kalla lamma yaqdi maa amarah."
80,24,standard,"Falyanzuril insanu ilaa ta-amih"
80,25,standard,"Anna sabab nalmaa-a sabba."
80,26,standard,"Thumma sha qaqnal-arda shaqqa."
80,27,standard,"Fa ambatna feeha habba"
80,28,standard,"Wa 'inabaw-wa qadba"
80,29,standard,"Wa zaitoonaw wanakh la'"
80,30,standard,"Wa hadaa-iqa ghulba"
80,31,standard,"Wa faki hataw-wa abba."
80,32,standard,"Mata'al-lakum wa li-an'amikum."
80,33,standard,"Faiza jaa-atis saakhah."
80,34,standard,"Yauma yafir-rul mar-u min akheeh"
80,35,standard,"Wa ummihee wa abeeh"
80,36,standard,"Wa sahi batihee wa baneeh."
80,37,standard,"Likul limri-im-minhum yawmaa-izin shaa nuy-yughneeh"
80,38,standard,"Wujoo huny-yauma-izim-musfira;"
80,39,standard,"Dahi katum mustab shirah"
80,40,standard,"Wa wujoohuy yauma-izin 'alaiha ghabar a"
80,41,standard,"Tarhaquha qatarah."
80,42,standard,"Ulaa-ika humul-kafa ratul-fajarah."
81,1,standard,"Izash shamsu kuwwirat"
81,2,standard,"Wa izan nujoomun kadarat"
81,3,standard,"Wa izal jibaalu suyyirat"
81,4,standard,"Wa izal 'ishaaru 'uttilat"
81,5,standard,"Wa izal wuhooshu hushirat"
81,6,standard,"Wa izal bihaaru sujjirat"
81,7,standard,"Wa izan nufoosu zuwwijat"
81,8,standard,"Wa izal maw'oodatu su'ilat"
81,9,standard,"Bi ayyi zambin qutilat"
81,10,standard,"Wa izas suhufu nushirat"
81,11,standard,"Wa izas samaaa'u kushitat"
81,12,standard,"Wa izal jaheemu su'-'irat"
81,13,standard,"Wa izal jannatu uzlifat"
81,14,standard,"'Alimat nafsum maaa ahdarat"
81,15,standard,"Falaaa uqsimu bil khunnas"
81,16,standard,"Al jawaaril kunnas"
